,film_id,title,cast,my_title,my_rating,budget,id,imdb_id,original_language,overview,poster_path,revenue,runtime,votes,imdb_rating,year,genre
435,435,Mean Girls,"LINDSAY LOHAN,TINA FEY",MEAN GIRLS,7,17000000,10625,tt0377092,en,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",/lDlGPZS0UJYKxVlpyff3BMyPc2H.jpg,129042871,97,277150,7,2004,TEEN
436,436,M*A*S*H,"DONALD SUTHERLAND,ROBERT DUVALL",MASH,8,3500000,651,tt0066026,en,"One of the world's most acclaimed comedies, MASH focuses on three Korean War Army surgeons brilliantly brought to life by Donald Sutherland, Tom Skerritt and Elliott Gould. Though highly skilled and deeply dedicated, they adopt a hilarious, lunatic lifestyle as an antidote to the tragedies of their Mobile Army Surgical Hospital, and in the process infuriate Army bureaucrats. Robert Duvall, Gary Burghoff and Sally Kellerman co-star as a sanctimonious Major, an other-worldly Corporal, and a self-righteous yet lusty nurse.",/eOslMOtaPXgQEgVJ93U3KOLogGD.jpg,81600000,116,60098,7.6,1970,COMEDY
437,437,Megamind,"WILL FERRELL,TINA FEY,BRAD PITT",MEGAMIND,7.5,130000000,38055,tt1001526,en,"Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.",/amXAUSAUrnGuLGEyc1ZNhBvgbnF.jpg,321887208,95,192167,7.3,2010,ANIMATION
438,438,Rabbit Hole,"AARON ECKHART,NICOLE KIDMAN,SANDRA OH",RABBIT HOLE,8,5000000,27585,tt0935075,en,Life for a happy couple is turned upside down after their young son dies in an accident.,/qBhDlqdLZzxqKIXO53vMjpqLgZu.jpg,5129058,91,43557,7,2010,DRAMA
439,439,Scream 4,"COURTNEY COX,NEVE CAMPBELL,DAVID ARQUETTE",SCREAM 4,5,40000000,41446,tt1262416,en,"Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger.",/eT2y8SLxLwPFPuShV4i2FoZnOwU.jpg,97138686,111,112132,6.2,2011,HORROR
440,440,Shattered Glass,HAYDEN CHRISTENSEN,SHATTERED GLASS,7.5,6000000,13537,tt0323944,en,"Fact-based 2003 drama about the young journalist Stephen Glass, who got a job at The New Republic in 1995 and for three years fabricated at least half of the stories he wrote.",/fisT9mzDyjCxnMHEjHaOXe6ct9V.jpg,2944752,94,30473,7.2,2003,DRAMA
441,441,Super,"RAINN WILSON,LIV TYLER,KEVIN BACON,ELLEN PAGE",SUPER,6,2500000,45132,tt1512235,en,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.",/wRYZdWGCcC7ttY7MFNbIKpR3pnn.jpg,324138,96,66832,6.8,2010,DRAMA
442,442,The Switch,"JASON BATEMAN,JENIFER ANISTON",THE SWITCH,6,19000000,41210,tt0889573,en,"An unmarried 40-year-old woman turns to a turkey baster in order to become pregnant. Seven years later, she reunites with her best friend, who has been living with a secret: he replaced her preferred sperm sample with his own.",/cikOGh4sUstWitAS3BTEpXsJ1vr.jpg,49830607,101,85484,6.1,2010,ROMCOM
443,443,Blue Valentine,"RYAN GOSLING,MICHELLE WILLIAMS",BLUE VALENTINE,8,3500000,46705,tt1120985,en,"Dean and Cindy live a quiet life in a modest neighborhood. They appear to have the world at their feet at the outset of the relationship. However, his lack of ambition and her retreat into self-absorption cause potentially irreversible cracks in their marriage.",/r8l15gDSQMupjKXEyXkOMkRpcsn.jpg,16566240,112,158589,7.4,2010,DRAMA
444,444,Half Nelson,RYAN GOSLING ,HALF NELSON,8,700000,7859,tt0468489,en,"Despite his dedication to the junior-high students who fill his classroom, idealistic teacher Dan Dunne leads a secret life of addiction that the majority of his students will never know. But things change when a troubled student Drey makes a startling discovery of his secret life, causing a tenuous bond between the two that could either end disastrously or provide a catalyst of hope.",/eWkthzAl4NSEFlKHo3FU36O6NYk.jpg,4911725,107,76807,7.2,2006,DRAMA
445,445,Bend It Like Beckham,KEIRA KNIGHTLEY,BEND IT LIKE BECKHAM,6.5,3500159,455,tt0286499,en,"Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.",/aaLAIPw9vJSVyQLy390TJrntEwF.jpg,76578641,112,95598,6.7,2002,COMEDY
446,446,Religulous,BILL MAHER,RELIGULOUS,6.5,0,13007,tt0815241,en,"Commentator-comic Bill Maher plays devil's advocate with religion as he talks to believers about their faith. Traveling around the world, Maher examines the tenets of Christianity, Judaism and Islam and raises questions about homosexuality, proof of Christ's existence, Jewish Sabbath laws, violent Muslim extremists.",/go7QqWheQdcJVzfFIEkxcecW0BQ.jpg,0,101,54765,7.7,2008,DOCUMENTARY
447,447,The Adjustment Bureau,"MATT DAMON,EMILY BLUNT",THE ADJUSTMENT BUREAU,6.5,50200000,38050,tt1385826,en,"A man glimpses the future Fate has planned for him Ã_Â¢ÂŒÃ_ÂŒÃ± and chooses to fight for his own destiny. Battling the powerful Adjustment Bureau across, under and through the streets of New York, he risks his destined greatness to be with the only woman he's ever loved.",/g87PqGH9Oo3d3Tbczcfk7ZMAIEk.jpg,127869379,106,215892,7.1,2011,SCI-FI
448,448,Source Code,"JAKE GYLLENHALL,MICHELLE MONAGHAN,VERA FARMIGA",SOURCE CODE,8,32000000,45612,tt0945513,en,"Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens?",/cpl7R5d3qwWvykRRSxdhQ0htstU.jpg,147332697,93,424053,7.5,2011,SCI-FI
449,449,Midnight Run,"ROBERT DE NIRO,DENNIS FARINA",MIDNIGHT RUN,7.5,30000000,9013,tt0095631,en,"An accountant embezzles $15 million of mob money, jumps bail and is chased by bounty hunters, the FBI, and the Mafia.",/pVUfLM9z2H2rxB4Til8YvjUjnp.jpg,38413606,126,59805,7.6,1988,ADVENTURE
450,450,Galaxy Quest,"TIM ALLEN,SIGOURNEY WEAVER",GALAXY QUEST,7,45000000,926,tt0177789,en,"The stars of a 1970s sci-fi show - now scraping a living through re-runs and sci-fi conventions - are beamed aboard an alien spacecraft. Believing the cast's heroic on-screen dramas are historical documents of real-life adventures, the band of aliens turn to the ailing celebrities for help in their quest to overcome the oppressive regime in their solar system.",/ahpUPhVlwAWic9N0SfNkxs8e66W.jpg,90683916,102,131915,7.3,1999,ADVENTURE
451,451,Brenda Starr,BROOKE SHEILDS,BRENDA STARR,7,0,47070,tt0096978,en,"Mike is a struggling artist who draws the 'Brenda Starr' strip for the papers. When Brenda comes to life in the strip and sees how unappreciated she is by Mike, she leaves the strip. To get her back, and keep his job, Mike draws himself into the strip. In her world, Brenda Starr is the Ace Reporter for the New York Flash. She is talented, fearless, smart and a very snappy dresser. The only competition she has is from the rival paper's top reporter Libby Lipscomb. Brenda heads to the Amazon jungle to find a scientist with a secret formula which will create cheap and powerful gas from ordinary water. (This movie was filmed in 1986 but release was delayed for several years.)",/j3GXTuCwqXZSywIaRRtpEctoAg6.jpg,0,93,873,4.7,1989,ADVENTURE
452,452,Kung Fu Panda 2,"JACK BLACK,LUCY LU,ANGELINA JOLIE,DUSTIN HOFFMAN",KUNG FU PANDA 2,7.5,150000000,49444,tt1302011,en,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But PoÃ_Â¢ÂŒÃ_ÂŒÂ»s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",/Fzyy2dauoKxjUzUPYYo3kJkJAW.jpg,665692281,91,208107,7.3,2011,ANIMATION
453,453,X-Men: First Class,"JAMES MCAVOY,MICHAEL FASSBENDER,JENIFER LAWRENCE,KEVIN BACON",X MEN: FIRST CLASS,7.5,160000000,49538,tt1270798,en,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",/7SSm7BfzFoVzmd6fCDccj7qRxc8.jpg,353624124,132,571130,7.8,2011,COMICBOOK
454,454,Youth in Revolt,"MICHAEL CERA,RAY LIOTTA",YOUTH IN REVOLT,6.5,18000000,22327,tt0403702,en,"As a fan of Albert Camus and Jean-Luc Godard, teenage Nick Twisp is definitely out of his element when his mother and her boyfriend move the family to a trailer park. When a pretty neighbor named Sheeni plays records by French crooners, it's love at first sight for frustrated and inexperienced Nick. Learning that she is dating someone, Nick launches a hilarious quest to find his way into Sheeni's heart -- and bed.",/nQ45Ypo7fdgBWGUICyT0XR5RPU6.jpg,0,87,68396,6.5,2009,COMEDY
455,455,Lars and the Real Girl,RYAN GOSLING,LARS AND THE REAL GIRL,6.5,12000000,6615,tt0805564,en,"Sometimes you find love where you'd least expect it. Just ask Lars, a sweet but quirky guy who thinks he's found the girl of his dreams in a life-sized doll named Bianca. Lars is completely content with his artificial girlfriend, but when he develops feelings for Margo, an attractive co-worker, Lars finds himself lost in a unique love triangle, hoping to somehow discover the real meaning of true love.",/t8CjVSDVT5fy2AMZRwL0l9OCVhG.jpg,11293663,106,124922,7.4,2007,DRAMA
456,456,Transformers: Dark of the Moon,"SHIA LE BEOULF,FRANCIS MCDORMAND,JOHN MALKOVICH",TRANSFORMERS 3,3,195000000,38356,tt1399103,en,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",/sZY3ls18QTY0pFBJn2vl2MmauTQ.jpg,1123746996,154,350042,6.3,2011,ACTION
457,457,All the President's Men,"ROBERT REDFORD,DUSTIN HOFFMAN",ALL THE PRESIDENT'S MEN,8.5,8500000,891,tt0074119,en,"In the run-up to the 1972 elections, Washington Post reporter Bob Woodward covers what seems to be a minor break-in at the Democratic Party National headquarters. He is surprised to find top lawyers already on the defense case, and the discovery of names and addresses of Republican fund organizers on the accused further arouses his suspicions. The editor of the Post is prepared to run with the story and assigns Woodward and Carl Bernstein to it. They find the trail leading higher and higher in the Republican Party, and eventually into the White House itself.",/ruURnC7qLRtSnTV1vygcoEPzeYK.jpg,70600000,138,83825,8,1976,DRAMA
458,458,Rain Man,"TOM CRUISE,DUSTIN HOFFMAN",RAIN MAN,8,25000000,380,tt0095953,en,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,/A9XB6BmDlxqag4EFG4aM8R08B5t.jpg,412800000,133,416112,8,1988,DRAMA
459,459,Bridesmaids,"KIRSTEN WIIG,MAYA RUDOLPH",BRIDESMAIDS,7.5,32500000,55721,tt1478338,en,"AnnieÃ_Â¢ÂŒÃ_ÂŒÂ»s life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as LillianÃ_Â¢ÂŒÃ_ÂŒÂ»s maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, sheÃ_Â¢ÂŒÃ_ÂŒÂ»ll show Lillian and her bridesmaids just how far youÃ_Â¢ÂŒÃ_ÂŒÂ»ll go for someone you love.",/x5ucaJZ4FP589Gn3I8l3ZFV3Nl8.jpg,288383523,125,236377,6.8,2011,COMEDY
460,460,Cedar Rapids,"ED HELMS,JOHN C. REILY,ANNE HECHE,SIGOURNEY WEAVER",CEDAR RAPIDS,7,0,52067,tt1477837,en,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,/tWIHV0oZUrd8rZggPaJNhJfQgne.jpg,6861102,87,33982,6.3,2011,COMEDY
461,461,Larry Crowne,"TOM HANKS,JULIA ROBERTS",LARRY CROWNE,6,30000000,59861,tt1583420,en,"After losing his job, a middle-aged man reinvents himself by going back to college.",/iyX6KVFC3iQNHZivURoyrz3Gbf.jpg,36160375,98,54811,6.1,2011,COMEDY
462,462,Bullitt,STEVE MCQUEEN,BULLITT,7.5,5500000,916,tt0062765,en,"Senator Walter Chalmers is aiming to take down mob boss Pete Ross with the help of testimony from the criminal's hothead brother Johnny, who is in protective custody in San Francisco under the watch of police lieutenant Frank Bullitt. When a pair of mob hitmen enter the scene, Bullitt follows their trail through a maze of complications and double-crosses. This thriller includes one of the most famous car chases ever filmed.",/oyhnoFu2oKQfAIdu9YU8I8Ne0pX.jpg,42300873,113,51296,7.5,1968,CRIME
463,463,Harry Potter and the Deathly Hallows: Part 2,"DANIEL RADCLIFFE,GARY OLDMAN,RUPERT GRINT,EMMA WATSON",HARRY POTTER AND THE DEATHLY HALLOWS: PART 2,8,125000000,12445,tt1201607,en,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",/fTplI1NCSuEDP4ITLcTps739fcC.jpg,1342000000,130,627319,8.1,2011,ADVENTURE
464,464,Harry Potter and the Half-Blood Prince,"DANIEL RADCLIFFE,RUPERT GRINT,EMMA WATSON",HARRY POTTER AND THE HALF BLOOD PRINCE,6.5,250000000,767,tt0417741,en,"As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.",/bFXys2nhALwDvpkF3dP3Vvdfn8b.jpg,933959197,153,374126,7.6,2009,ADVENTURE
465,465,Rise of the Planet of the Apes,JAMES FRANCO,RISE OF THE PLANET OF THE APES,7.5,93000000,61791,tt1318514,en,"Scientist Will Rodman is determined to find a cure for Alzheimer's, the disease which has slowly consumed his father. Will feels certain he is close to a breakthrough and tests his latest serum on apes, noticing dramatic increases in intelligence and brain activity in the primate subjects Ã_Â¢ÂŒÃ_ÂŒÃ± especially Caesar, his pet chimpanzee.",/ddWSWgAjAhksNhMeeBTSqY6otIA.jpg,482860185,105,449575,7.6,2011,SCI-FI
466,466,Captain America: The First Avenger,"CHRIS EVANS,TOMMY LEE JONES",CAPTAIN AMERICA: THE FIRST AVENGER,7,140000000,1771,tt0458339,en,"Predominantly set during World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull Ã_Â¢ÂŒÃ_ÂŒÃ± Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg,370569774,124,579286,6.9,2011,COMICBOOK
